codgr;libgr;sougr;libsougr;codal;libal;group_alim;code_role;code_role2
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25151.0;feuilleté au saumon;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25401.0;friand au fromage artisanal;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25402.0;friand à la viande artisanal;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25418.0;croissant au jambon;pizzas;PC;PC
36;pizzas, quiches et pâtisseries salées;3;feuilletés et friands;25508.0;feuilleté fourré béchamel jambon fromage;pizzas;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25431.0;sandwich baguette thon crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25475.0;sandwich baguette jambon œuf dur crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25476.0;sandwich baguette poulet crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25488.0;sandwich baguette saumon fumé beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25517.0;sandwich baguette jambon beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25518.0;sandwich baguette camembert ou autre fromage et beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25519.0;sandwich baguette pâté cornichons;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25520.0;sandwich baguette saucisson sec beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25521.0;sandwich baguette jambon emmental beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25522.0;sandwich sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25530.0;sandwich baguette crudités diverses mayonnaise;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25531.0;sandwich baguette dinde crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25532.0;sandwich baguette œuf crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25533.0;sandwich baguette porc crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25535.0;sandwich baguette merguez ketchup moutarde;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25536.0;sandwich baguette salami beurre;sandwichs;PC;PC
37;sandwichs, casse-croûte;1;sandwichs baguette;25543.0;sandwich baguette sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25403.0;hot-dog;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25413.0;hamburger;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25414.0;cheeseburger;sandwichs;PC;PC
37;sandwichs, casse-croûte;2;hamburgers et hot-dog;25415.0;cheeseburger double;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25400.0;croque-monsieur;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25428.0;sandwich grec ou kebab pita et crudités;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25434.0;sandwich panini jambon cru mozzarella et tomates;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25513.0;pan bagna;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25523.0;canapés ou toasts salés aux garnitures variées;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25542.0;croque-madame (à l'œuf);sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;25544.0;sandwich pain de mie garnitures diverses sans précision;sandwichs;PC;PC
37;sandwichs, casse-croûte;3;autres sandwichs;92055.0;autre sandwich;sandwichs;PC;PC
38;soupes et bouillons;1;potages et soupes;25900.0;soupe aux lentilles;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25902.0;soupe aux légumes type fait maison;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25903.0;soupe aux légumes préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25904.0;soupe de poissons et/ou de crustacés préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25905.0;soupe aux légumes déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25906.0;soupe poireau pomme de terre type fait maison;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25907.0;soupe poireau pomme de terre préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25908.0;soupe à la volaille et aux vermicelles préemballée à réchauffer ou déshydratée r;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25910.0;soupe à l'oignon;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25912.0;soupe aux champignons;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25914.0;soupe à la tomate préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25916.0;minestrone préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25917.0;soupe au pistou préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25922.0;soupe chinoise;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25945.0;soupe au potiron;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25909.0;bouillon de viande et de légumes;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25946.0;bouillon de viande déshydraté reconstitué type bouillon de bœuf knorr;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25947.0;bouillon de volaille déshydraté reconstitué type bouillon de poule knorr;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25948.0;bouillon végétal;soupes;PC;PC
39;plats composés;1;plats garnis à base de viande;25001.0;blanquette de veau;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25002.0;cassoulet en conserve;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25003.0;choucroute garnie en conserve;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25010.0;petit salé aux lentilles ou saucisse aux lentilles;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25013.0;pot-au-feu;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25029.0;couscous de mouton garni;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25031.0;paella;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25033.0;bœuf bourguignon;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25065.0;bœuf carottes;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25067.0;osso buco à la milanaise;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25071.0;potée auvergnate;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25092.0;poulet basquaise au riz;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25093.0;poulet basquaise aux pâtes;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25111.0;chili con carne;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25116.0;poulet au curry avec riz ou semoule préemballé;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25124.0;navarin d'agneau;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25127.0;couscous royal à la viande;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25138.0;couscous au poulet;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25159.0;tajine de mouton;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25009.0;hachis parmentier;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25019.0;raviolis à la viande à la sauce tomate en conserve;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25056.0;gratin dauphinois;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25080.0;cannellonis à la viande;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25081.0;lasagnes à la bolognaise;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25085.0;pâtes à la bolognaise;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25109.0;spaghettis à la sauce tomate;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25122.0;gratin de pâtes;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25135.0;pâtes à la carbonara;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25137.0;tartiflette;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25156.0;ravioles ou raviolis au fromage;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25606.0;salade de pommes de terre;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25615.0;salade de pâtes végétarienne;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25619.0;salade de pâtes au légumes, avec thon ou viande;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;10023.0;beignet de crevette industriel;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25108.0;samossas;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25409.0;crêpe fourrée béchamel jambon;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25410.0;crêpe fourrée béchamel jambon fromage;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25412.0;bouchée à la reine au poulet;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25419.0;rouleau de printemps;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25420.0;nem ou pâté impérial;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25433.0;acra de morue;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25438.0;brick garni (garniture : crevettes légumes volaille viande poisson;;;
);plats composés;PC;PC;;;;;
39;plats composés;3;beignets, crêpes et bouchées à la reine;25503.0;bouchée à la reine au poisson et fruits de mer;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25512.0;nugget de volaille;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25549.0;crêpe fourrée béchamel fromage;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25551.0;beignet salé fourré de viande volaille ou poisson;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25552.0;crêpe fourrée béchamel jambon fromage champignon;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25556.0;beignet de légumes;plats composés;PC;PC
39;plats composés;4;plats sans garniture;577.0;brandade de morue recette traditionnelle;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8395.0;jambon en croûte;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8601.0;tripes à la mode de caen artisanales;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8913.0;quenelle de volaille en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8934.0;quenelle de poisson cuite;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8935.0;quenelle au naturel en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8936.0;quenelle en sauce en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;20914.0;escalopes végétales à base de soja;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25089.0;cordon bleu de volaille type père dodu ou le gaulois;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25121.0;coq au vin;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25125.0;paupiette de veau;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25126.0;paupiette de volaille;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25146.0;poisson sauce oseille type cabillaud à l'oseille marie;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25172.0;viande en sauce sans précision;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25174.0;poulet au curry;plats composés;PC;PC
39;plats composés;4;plats sans garniture;26054.0;poisson en sauce surgelé;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25020.0;soufflé au fromage;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25437.0;gougère;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25509.0;fondue savoyarde (fondue au fromage);plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25103.0;tomate farcie;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25123.0;moussaka;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25130.0;gratin endives jambon;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25162.0;gratin de légumes;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25511.0;légumes divers farcis sauf tomate;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25524.0;tomate à la provençale;plats composés;PC;PC
39;plats composés;7;garnitures composées;25088.0;riz cantonais;plats composés;PC;PC
39;plats composés;7;garnitures composées;25601.0;salade de thon et légumes en conserve;plats composés;PC;PC
39;plats composés;7;garnitures composées;25602.0;salade composée avec viande ou poisson en conserve;plats composés;PC;PC
39;plats composés;7;garnitures composées;25608.0;taboulé ou salade de couscous;plats composés;PC;PC
39;plats composés;7;garnitures composées;25614.0;salade de riz;plats composés;PC;PC
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;15016.0;crème de marrons vanillée en conserve;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20905.0;crème dessert au soja nature rayon frais type sojasun nature;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20909.0;crème dessert au soja aux fruits rayon frais type sojadélice aux pruneaux;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20911.0;crème dessert au soja aromatisée rayon frais type sojasun chocolat;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39132.0;dessert au lait gélifié aromatisé au chocolat type dany;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39200.0;crème dessert au chocolat industrielle type danette ou petits filous;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39208.0;chocolat viennois ou liégeois;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39214.0;crème dessert à la vanille en conserve type mont-blanc ou yabon;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39221.0;dessert au lait gélifié aromatisé nappé de caramel type flanby;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39224.0;crème dessert allégée en matière grasse rayon frais type taillefine chocolat ou;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39229.0;crème dessert à la vanille enrichie en crème rayon frais type la laitière de nes;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39230.0;crème dessert rayon frais type danette;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39505.0;crème dessert appertisée type mont blanc ou yabon;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39506.0;crème dessert au chocolat en conserve;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39511.0;crème dessert rayon frais ou appertisée sans précision;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23525.0;flan pâtissier aux œufs ou à la parisienne;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23535.0;gâteau de semoule en conserve type yabon ou mont-blanc;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23536.0;gâteau de riz nappé de caramel rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;24999.0;entremet sans précision;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;25445.0;tiramisu;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39206.0;mousse au chocolat industrielle rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39209.0;crème caramel type charles gervais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39211.0;crème dessert aux œufs ou crème renversée type senoble crème aux œufs saveur van;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39212.0;riz au lait rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39213.0;crème brûlée;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39215.0;île flottante ou œufs à la neige;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39216.0;clafoutis aux fruits;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39218.0;gâteau de semoule au lait rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39228.0;mousse aux fruits;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39700.0;crème anglaise;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39710.0;crème pâtissière;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;92056.0;autre dessert type entremet;entremets;PS;PS
42;compotes et fruits cuits;1;compotes;13038.0;compote de pomme en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13108.0;compote de fruits divers en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13109.0;compote de fruits divers allégée en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13998.0;coulis de fruits rouges framboises fraises groseilles cassis;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13003.0;ananas au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13022.0;litchi en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13049.0;macédoine de fruits au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13068.0;cerise au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13096.0;abricot au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13097.0;pêche au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13098.0;poire au sirop en conserve;compotes;PS;PS
43;condiments et sauces;1;sauces;11012.0;mayonnaise allégée;condiments;C;C
43;condiments et sauces;1;sauces;11031.0;mayonnaise à l'huile de tournesol;condiments;C;C
43;condiments et sauces;1;sauces;11054.0;mayonnaise;condiments;C;C
43;condiments et sauces;1;sauces;11100.0;sauce barbecue;condiments;C;C
43;condiments et sauces;1;sauces;11102.0;sauce béarnaise;condiments;C;C
43;condiments et sauces;1;sauces;11105.0;sauce hollandaise;condiments;C;C
43;condiments et sauces;1;sauces;11106.0;sauce mornay;condiments;C;C
43;condiments et sauces;1;sauces;11107.0;sauce tomate sans viande;condiments;C;C
43;condiments et sauces;1;sauces;11108.0;vinaigrette à l'huile d'olive;condiments;C;C
43;condiments et sauces;1;sauces;11109.0;vinaigrette allégée;condiments;C;C
43;condiments et sauces;1;sauces;11110.0;vinaigrette sans précision;condiments;C;C
43;condiments et sauces;1;sauces;11113.0;sauce béchamel en brique;condiments;C;C
43;condiments et sauces;1;sauces;11114.0;sauce tomate à la viande ou bolognaise type panzani ou buitoni;condiments;C;C
43;condiments et sauces;1;sauces;11132.0;sauce au curry;condiments;C;C
43;condiments et sauces;1;sauces;11157.0;sauce moutarde;condiments;C;C
43;condiments et sauces;1;sauces;11158.0;sauce au beurre;condiments;C;C
43;condiments et sauces;1;sauces;11159.0;sauce à la crème;condiments;C;C
43;condiments et sauces;1;sauces;11160.0;sauce aux champignons;condiments;C;C
43;condiments et sauces;1;sauces;11161.0;sauce à la crème aux épices;condiments;C;C
43;condiments et sauces;1;sauces;11162.0;sauce à la crème aux herbes;condiments;C;C
43;condiments et sauces;1;sauces;11163.0;sauce aigre-douce;condiments;C;C
43;condiments et sauces;1;sauces;11164.0;sauce au vin rouge;condiments;C;C
43;condiments et sauces;1;sauces;11165.0;sauce au fromage;condiments;C;C
43;condiments et sauces;1;sauces;11166.0;sauce au yaourt;condiments;C;C
43;condiments et sauces;1;sauces;11179.0;sauce pesto;condiments;C;C
43;condiments et sauces;1;sauces;11184.0;sauce sans précision;condiments;C;C
43;condiments et sauces;1;sauces;81055.0;mayonnaise ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81057.0;sauce blanche ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81059.0;sauce moutarde ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81061.0;vinaigrette ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81063.0;vinaigrette allégée ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81066.0;sauce au fromage blanc ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81069.0;sauce au poivre ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;92507.0;autre sauce;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11002.0;cerfeuil frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11003.0;ciboule ou ciboulette fraîche;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11014.0;persil frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11027.0;menthe fraîche;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11033.0;basilic frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11038.0;thym sec;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11080.0;herbes aromatiques fraîches;condiments;C;C
43;condiments et sauces;3;sel et épices;11005.0;curry en poudre;condiments;C;C
43;condiments et sauces;3;sel et épices;11006.0;gingembre moulu;condiments;C;C
43;condiments et sauces;3;sel et épices;11015.0;poivre noir moulu;condiments;C;C
43;condiments et sauces;3;sel et épices;11017.0;sel fin ou gros;condiments;C;C
43;condiments et sauces;3;sel et épices;11025.0;cannelle;condiments;C;C
43;condiments et sauces;3;sel et épices;11026.0;coriandre en graines;condiments;C;C
43;condiments et sauces;3;sel et épices;11030.0;sel de mer;condiments;C;C
43;condiments et sauces;3;sel et épices;11042.0;cumin en graines;condiments;C;C
43;condiments et sauces;3;sel et épices;11081.0;épices sans précision;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11004.0;cornichon au vinaigre;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11008.0;ketchup;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11013.0;moutarde;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11016.0;raifort cru;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11040.0;câpres;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11043.0;tapenade d'olives;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;13032.0;olive noire en saumure;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;13033.0;olive verte en saumure;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11000.0;ail frais;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11001.0;cube pour bouillon de bœuf;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11018.0;vinaigre;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11104.0;sauce de soja;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;20068.0;concentré de tomate;condiments;C;C
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;11007.0;gélatine;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;11009.0;levure alimentaire;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;17610.0;huile de poisson;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;17999.0;huile de paraffine;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;18351.0;boisson énergisante type drak dog burn energy drink;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;20904.0;tofu;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;31019.0;édulcorant à l'aspartame;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;31104.0;barre céréalière diététique hypocalorique type gerlinéa nesvital nutrition & san;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42000.0;substitut de repas hypocalorique genre crème dessert ultrafrais en pot tout arôm;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42003.0;substitut de repas hypocalorique liquide à boire type gerlinéa tout arôme;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42004.0;substitut de repas hypocalorique à boire poudre reconstituée avec lait écrémé to;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42005.0;substitut de repas hypocalorique genre milk-shake poudre reconstituée avec lait;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42500.0;petit déjeuner pour bébé à base de lait + céréales ou farine type blédi dej;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42600.0;petit pot pour bébés type viande ou poisson + légumes;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;81064.0;édulcorant ajouté au service;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;81073.0;huile de paraffine ajoutée au service;aliments particuliers;A;AU
