codgr;libgr;sougr;libsougr;codal;libal;group_alim;code_role;code_role2
38;soupes et bouillons;1;potages et soupes;25907;soupe poireau pomme de terre préemballée à réchauffer;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25908;soupe à la volaille et aux vermicelles préemballée à réchauffer ou déshydratée r;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25910;soupe à l'oignon;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25912;soupe aux champignons;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25914;soupe à la tomate préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25916;minestrone préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25917;soupe au pistou préemballée à réchauffer ou déshydratée reconstituée;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25922;soupe chinoise;soupes;PC;PC
38;soupes et bouillons;1;potages et soupes;25945;soupe au potiron;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25909;bouillon de viande et de légumes;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25946;bouillon de viande déshydraté reconstitué type bouillon de bœuf knorr;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25947;bouillon de volaille déshydraté reconstitué type bouillon de poule knorr;soupes;PC;PC
38;soupes et bouillons;2;bouillons;25948;bouillon végétal;soupes;PC;PC
39;plats composés;1;plats garnis à base de viande;25001;blanquette de veau;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25002;cassoulet en conserve;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25003;choucroute garnie en conserve;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25010;petit salé aux lentilles ou saucisse aux lentilles;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25013;pot-au-feu;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25029;couscous de mouton garni;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25031;paella;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25033;bœuf bourguignon;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25065;bœuf carottes;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25067;osso buco à la milanaise;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25071;potée auvergnate;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25092;poulet basquaise au riz;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25093;poulet basquaise aux pâtes;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25111;chili con carne;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25116;poulet au curry avec riz ou semoule préemballé;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25124;navarin d'agneau;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25127;couscous royal à la viande;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25138;couscous au poulet;plats composés;PC;PC
39;plats composés;1;plats garnis à base de viande;25159;tajine de mouton;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25009;hachis parmentier;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25019;raviolis à la viande à la sauce tomate en conserve;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25056;gratin dauphinois;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25080;cannellonis à la viande;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25081;lasagnes à la bolognaise;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25085;pâtes à la bolognaise;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25109;spaghettis à la sauce tomate;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25122;gratin de pâtes;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25135;pâtes à la carbonara;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25137;tartiflette;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25156;ravioles ou raviolis au fromage;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25606;salade de pommes de terre;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25615;salade de pâtes végétarienne;plats composés;PC;PC
39;plats composés;2;plats à base de pâtes ou de pommes de terre;25619;salade de pâtes au légumes, avec thon ou viande;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;10023;beignet de crevette industriel;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25108;samossas;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25409;crêpe fourrée béchamel jambon;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25410;crêpe fourrée béchamel jambon fromage;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25412;bouchée à la reine au poulet;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25419;rouleau de printemps;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25420;nem ou pâté impérial;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25433;acra de morue;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25438;brick garni (garniture : crevettes légumes volaille viande poisson;;;
);plats composés;PC;PC;;;;;
39;plats composés;3;beignets, crêpes et bouchées à la reine;25503;bouchée à la reine au poisson et fruits de mer;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25512;nugget de volaille;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25549;crêpe fourrée béchamel fromage;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25551;beignet salé fourré de viande volaille ou poisson;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25552;crêpe fourrée béchamel jambon fromage champignon;plats composés;PC;PC
39;plats composés;3;beignets, crêpes et bouchées à la reine;25556;beignet de légumes;plats composés;PC;PC
39;plats composés;4;plats sans garniture;577;brandade de morue recette traditionnelle;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8395;jambon en croûte;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8601;tripes à la mode de caen artisanales;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8913;quenelle de volaille en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8934;quenelle de poisson cuite;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8935;quenelle au naturel en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;8936;quenelle en sauce en conserve;plats composés;PC;PC
39;plats composés;4;plats sans garniture;20914;escalopes végétales à base de soja;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25089;cordon bleu de volaille type père dodu ou le gaulois;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25121;coq au vin;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25125;paupiette de veau;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25126;paupiette de volaille;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25146;poisson sauce oseille type cabillaud à l'oseille marie;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25172;viande en sauce sans précision;plats composés;PC;PC
39;plats composés;4;plats sans garniture;25174;poulet au curry;plats composés;PC;PC
39;plats composés;4;plats sans garniture;26054;poisson en sauce surgelé;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25020;soufflé au fromage;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25437;gougère;plats composés;PC;PC
39;plats composés;5;plats à base de fromage;25509;fondue savoyarde (fondue au fromage);plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25103;tomate farcie;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25123;moussaka;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25130;gratin endives jambon;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25162;gratin de légumes;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25511;légumes divers farcis sauf tomate;plats composés;PC;PC
39;plats composés;6;plats à base de légumes;25524;tomate à la provençale;plats composés;PC;PC
39;plats composés;7;garnitures composées;25088;riz cantonais;plats composés;PC;PC
39;plats composés;7;garnitures composées;25601;salade de thon et légumes en conserve;plats composés;PC;PC
39;plats composés;7;garnitures composées;25602;salade composée avec viande ou poisson en conserve;plats composés;PC;PC
39;plats composés;7;garnitures composées;25608;taboulé ou salade de couscous;plats composés;PC;PC
39;plats composés;7;garnitures composées;25614;salade de riz;plats composés;PC;PC
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;15016;crème de marrons vanillée en conserve;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20905;crème dessert au soja nature rayon frais type sojasun nature;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20909;crème dessert au soja aux fruits rayon frais type sojadélice aux pruneaux;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;20911;crème dessert au soja aromatisée rayon frais type sojasun chocolat;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39132;dessert au lait gélifié aromatisé au chocolat type dany;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39200;crème dessert au chocolat industrielle type danette ou petits filous;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39208;chocolat viennois ou liégeois;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39214;crème dessert à la vanille en conserve type mont-blanc ou yabon;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39221;dessert au lait gélifié aromatisé nappé de caramel type flanby;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39224;crème dessert allégée en matière grasse rayon frais type taillefine chocolat ou;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39229;crème dessert à la vanille enrichie en crème rayon frais type la laitière de nes;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39230;crème dessert rayon frais type danette;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39505;crème dessert appertisée type mont blanc ou yabon;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39506;crème dessert au chocolat en conserve;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;1;crème dessert et lait gélifié;39511;crème dessert rayon frais ou appertisée sans précision;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23525;flan pâtissier aux œufs ou à la parisienne;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23535;gâteau de semoule en conserve type yabon ou mont-blanc;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;23536;gâteau de riz nappé de caramel rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;24999;entremet sans précision;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;25445;tiramisu;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39206;mousse au chocolat industrielle rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39209;crème caramel type charles gervais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39211;crème dessert aux œufs ou crème renversée type senoble crème aux œufs saveur van;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39212;riz au lait rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39213;crème brûlée;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39215;île flottante ou œufs à la neige;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39216;clafoutis aux fruits;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39218;gâteau de semoule au lait rayon frais;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39228;mousse aux fruits;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39700;crème anglaise;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;39710;crème pâtissière;entremets;PS;PS
41;entremets, crèmes desserts et laits gélifiés;2;entremets;92056;autre dessert type entremet;entremets;PS;PS
42;compotes et fruits cuits;1;compotes;13038;compote de pomme en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13108;compote de fruits divers en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13109;compote de fruits divers allégée en conserve;compotes;PS;PS
42;compotes et fruits cuits;1;compotes;13998;coulis de fruits rouges framboises fraises groseilles cassis;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13003;ananas au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13022;litchi en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13049;macédoine de fruits au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13068;cerise au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13096;abricot au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13097;pêche au sirop en conserve;compotes;PS;PS
42;compotes et fruits cuits;2;fruits au sirop;13098;poire au sirop en conserve;compotes;PS;PS
43;condiments et sauces;1;sauces;11012;mayonnaise allégée;condiments;C;C
43;condiments et sauces;1;sauces;11031;mayonnaise à l'huile de tournesol;condiments;C;C
43;condiments et sauces;1;sauces;11054;mayonnaise;condiments;C;C
43;condiments et sauces;1;sauces;11100;sauce barbecue;condiments;C;C
43;condiments et sauces;1;sauces;11102;sauce béarnaise;condiments;C;C
43;condiments et sauces;1;sauces;11105;sauce hollandaise;condiments;C;C
43;condiments et sauces;1;sauces;11106;sauce mornay;condiments;C;C
43;condiments et sauces;1;sauces;11107;sauce tomate sans viande;condiments;C;C
43;condiments et sauces;1;sauces;11108;vinaigrette à l'huile d'olive;condiments;C;C
43;condiments et sauces;1;sauces;11109;vinaigrette allégée;condiments;C;C
43;condiments et sauces;1;sauces;11110;vinaigrette sans précision;condiments;C;C
43;condiments et sauces;1;sauces;11113;sauce béchamel en brique;condiments;C;C
43;condiments et sauces;1;sauces;11114;sauce tomate à la viande ou bolognaise type panzani ou buitoni;condiments;C;C
43;condiments et sauces;1;sauces;11132;sauce au curry;condiments;C;C
43;condiments et sauces;1;sauces;11157;sauce moutarde;condiments;C;C
43;condiments et sauces;1;sauces;11158;sauce au beurre;condiments;C;C
43;condiments et sauces;1;sauces;11159;sauce à la crème;condiments;C;C
43;condiments et sauces;1;sauces;11160;sauce aux champignons;condiments;C;C
43;condiments et sauces;1;sauces;11161;sauce à la crème aux épices;condiments;C;C
43;condiments et sauces;1;sauces;11162;sauce à la crème aux herbes;condiments;C;C
43;condiments et sauces;1;sauces;11163;sauce aigre-douce;condiments;C;C
43;condiments et sauces;1;sauces;11164;sauce au vin rouge;condiments;C;C
43;condiments et sauces;1;sauces;11165;sauce au fromage;condiments;C;C
43;condiments et sauces;1;sauces;11166;sauce au yaourt;condiments;C;C
43;condiments et sauces;1;sauces;11179;sauce pesto;condiments;C;C
43;condiments et sauces;1;sauces;11184;sauce sans précision;condiments;C;C
43;condiments et sauces;1;sauces;81055;mayonnaise ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81057;sauce blanche ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81059;sauce moutarde ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81061;vinaigrette ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81063;vinaigrette allégée ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81066;sauce au fromage blanc ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;81069;sauce au poivre ajoutée au service;condiments;C;C
43;condiments et sauces;1;sauces;92507;autre sauce;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11002;cerfeuil frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11003;ciboule ou ciboulette fraîche;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11014;persil frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11027;menthe fraîche;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11033;basilic frais;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11038;thym sec;condiments;C;C
43;condiments et sauces;2;herbes aromatiques;11080;herbes aromatiques fraîches;condiments;C;C
43;condiments et sauces;3;sel et épices;11005;curry en poudre;condiments;C;C
43;condiments et sauces;3;sel et épices;11006;gingembre moulu;condiments;C;C
43;condiments et sauces;3;sel et épices;11015;poivre noir moulu;condiments;C;C
43;condiments et sauces;3;sel et épices;11017;sel fin ou gros;condiments;C;C
43;condiments et sauces;3;sel et épices;11025;cannelle;condiments;C;C
43;condiments et sauces;3;sel et épices;11026;coriandre en graines;condiments;C;C
43;condiments et sauces;3;sel et épices;11030;sel de mer;condiments;C;C
43;condiments et sauces;3;sel et épices;11042;cumin en graines;condiments;C;C
43;condiments et sauces;3;sel et épices;11081;épices sans précision;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11004;cornichon au vinaigre;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11008;ketchup;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11013;moutarde;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11016;raifort cru;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11040;câpres;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;11043;tapenade d'olives;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;13032;olive noire en saumure;condiments;C;C
43;condiments et sauces;4;condiments d'accompagnement;13033;olive verte en saumure;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11000;ail frais;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11001;cube pour bouillon de bœuf;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11018;vinaigre;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;11104;sauce de soja;condiments;C;C
43;condiments et sauces;5;condiments d'assaisonnement;20068;concentré de tomate;condiments;C;C
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;11007;gélatine;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;11009;levure alimentaire;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;17610;huile de poisson;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;17999;huile de paraffine;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;18351;boisson énergisante type drak dog burn energy drink;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;20904;tofu;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;31019;édulcorant à l'aspartame;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;31104;barre céréalière diététique hypocalorique type gerlinéa nesvital nutrition & san;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42000;substitut de repas hypocalorique genre crème dessert ultrafrais en pot tout arôm;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42003;substitut de repas hypocalorique liquide à boire type gerlinéa tout arôme;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42004;substitut de repas hypocalorique à boire poudre reconstituée avec lait écrémé to;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42005;substitut de repas hypocalorique genre milk-shake poudre reconstituée avec lait;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42500;petit déjeuner pour bébé à base de lait + céréales ou farine type blédi dej;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;42600;petit pot pour bébés type viande ou poisson + légumes;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;81064;édulcorant ajouté au service;aliments particuliers;A;AU
44;aliments destinés à une alimentation particulière;99;aliments destinés à une alimentation particulière;81073;huile de paraffine ajoutée au service;aliments particuliers;A;AU
