cluster_consommateur;tyrep;nbre_repas_grp;code_role;nbre_repas_code;taux_code_apparaitre;libsougr;consommation;taux_conso_par_code
1;1;2714;A;296;10.91;aliments destinés à une alimentation particulière;296;100.0
1;1;2714;BC;2315;85.3;cacao, poudres et boissons cacaotées;209;9.03
1;1;2714;BC;2315;85.3;café;1414;61.08
1;1;2714;BC;2315;85.3;chicorée et poudre maltée;261;11.27
1;1;2714;BC;2315;85.3;thé et infusions;483;20.86
1;1;2714;BF;1145;42.19;autre eau;29;2.53
1;1;2714;BF;1145;42.19;autres boissons fraîches;28;2.45
1;1;2714;BF;1145;42.19;boissons aux fruits;5;0.44
1;1;2714;BF;1145;42.19;eau de source;121;10.57
1;1;2714;BF;1145;42.19;eau du robinet;336;29.34
1;1;2714;BF;1145;42.19;eau minérale gazeuse;7;0.61
1;1;2714;BF;1145;42.19;eau minérale plate;139;12.14
1;1;2714;BF;1145;42.19;jus de fruits (purs et à base  de concentré);606;52.93
1;1;2714;BF;1145;42.19;nectars;8;0.7
1;1;2714;BF;1145;42.19;vin;1;0.09
1;1;2714;C;8;0.29;condiments d'assaisonnement;5;62.5
1;1;2714;C;8;0.29;sauces;7;87.5
1;1;2714;C;8;0.29;sel et épices;7;87.5
1;1;2714;F;1444;53.21;autres produits de panification;1;0.07
1;1;2714;F;1444;53.21;biscottes et panification sèche;363;25.14
1;1;2714;F;1444;53.21;pain;1102;76.32
1;1;2714;F;1444;53.21;pâtes alimentaires;1;0.07
1;1;2714;F;1444;53.21;riz;6;0.42
1;1;2714;L;8;0.29;haricots verts et petits pois (légumes potagers);1;12.5
1;1;2714;L;8;0.29;légumes fruits;1;12.5
1;1;2714;L;8;0.29;légumes racines, tubercules ou bulbes;6;75.0
1;1;2714;MG;966;35.59;beurre;595;61.59
1;1;2714;MG;966;35.59;huile;14;1.45
1;1;2714;MG;966;35.59;margarine;358;37.06
1;1;2714;P;75;2.76;autre charcuterie ou charcuterie  sans précision;4;5.33
1;1;2714;P;75;2.76;autres poissons ou poissons sans précision;1;1.33
1;1;2714;P;75;2.76;boeuf en pièces ou haché;1;1.33
1;1;2714;P;75;2.76;fruits secs et châtaignes;23;30.67
1;1;2714;P;75;2.76;jambons et charcuteries en pièces;29;38.67
1;1;2714;P;75;2.76;légumes secs;5;6.67
1;1;2714;P;75;2.76;oeufs et dérivés;1;1.33
1;1;2714;P;75;2.76;oléagineux et graines;13;17.33
1;1;2714;P;75;2.76;produits dérivés des poissons;1;1.33
1;1;2714;P;75;2.76;saucisses, saucissons, andouilles et boudins;1;1.33
1;1;2714;P;75;2.76;volailles et lapins;1;1.33
1;1;2714;PC;2;0.07;plats garnis à base de viande;1;50.0
1;1;2714;PC;2;0.07;potages et soupes;1;50.0
1;1;2714;PL;1429;52.65;autre lait;31;2.17
1;1;2714;PL;1429;52.65;crème fraîche;3;0.21
1;1;2714;PL;1429;52.65;fromage blanc et petits suisses;50;3.5
1;1;2714;PL;1429;52.65;fromages affinés;18;1.26
1;1;2714;PL;1429;52.65;fromages fondus;9;0.63
1;1;2714;PL;1429;52.65;fromages frais non affinés;5;0.35
1;1;2714;PL;1429;52.65;lait aromatisé;1;0.07
1;1;2714;PL;1429;52.65;lait concentré ou en poudre;35;2.45
1;1;2714;PL;1429;52.65;lait en bouteille ou en brique;986;69.0
1;1;2714;PL;1429;52.65;yaourts et assimilés;378;26.45
1;1;2714;PS;1066;39.28;autres céréales pour petit déjeuner;39;3.66
1;1;2714;PS;1066;39.28;barres chocolatées;2;0.19
1;1;2714;PS;1066;39.28;barres céréalières;12;1.13
1;1;2714;PS;1066;39.28;beignets, crêpes et gaufres;26;2.44
1;1;2714;PS;1066;39.28;biscuits salés pour apéritif;1;0.09
1;1;2714;PS;1066;39.28;biscuits sucrés;117;10.98
1;1;2714;PS;1066;39.28;chocolat en tablettes;16;1.5
1;1;2714;PS;1066;39.28;compotes;37;3.47
1;1;2714;PS;1066;39.28;crème dessert et lait gélifié;17;1.59
1;1;2714;PS;1066;39.28;céréales aux fruits frais ou secs;28;2.63
1;1;2714;PS;1066;39.28;céréales chocolatées;44;4.13
1;1;2714;PS;1066;39.28;céréales sucrées, glacées ou au miel;136;12.76
1;1;2714;PS;1066;39.28;entremets;6;0.56
1;1;2714;PS;1066;39.28;fruits;289;27.11
1;1;2714;PS;1066;39.28;fruits au sirop;1;0.09
1;1;2714;PS;1066;39.28;gâteaux;104;9.76
1;1;2714;PS;1066;39.28;pâte chocolatée à tartiner;36;3.38
1;1;2714;PS;1066;39.28;pâtisseries et tartes;5;0.47
1;1;2714;PS;1066;39.28;viennoiserie;309;28.99
1;1;2714;S;1349;49.71;confiserie;4;0.3
1;1;2714;S;1349;49.71;confiture et miel;726;53.82
1;1;2714;S;1349;49.71;sucre et assimilés;875;64.86
1;3;2744;A;134;4.88;aliments destinés à une alimentation particulière;134;100.0
1;3;2744;BC;831;30.28;cacao, poudres et boissons cacaotées;3;0.36
1;3;2744;BC;831;30.28;café;713;85.8
1;3;2744;BC;831;30.28;chicorée et poudre maltée;15;1.81
1;3;2744;BC;831;30.28;thé et infusions;100;12.03
1;3;2744;BF;2105;76.71;autre eau;115;5.46
1;3;2744;BF;2105;76.71;autres boissons fraîches;71;3.37
1;3;2744;BF;2105;76.71;bière;5;0.24
1;3;2744;BF;2105;76.71;boissons aux fruits;8;0.38
1;3;2744;BF;2105;76.71;cidre;7;0.33
1;3;2744;BF;2105;76.71;cocktails et mélanges;46;2.19
1;3;2744;BF;2105;76.71;eau de source;422;20.05
1;3;2744;BF;2105;76.71;eau du robinet;825;39.19
1;3;2744;BF;2105;76.71;eau minérale gazeuse;75;3.56
1;3;2744;BF;2105;76.71;eau minérale plate;381;18.1
1;3;2744;BF;2105;76.71;jus de fruits (purs et à base  de concentré);91;4.32
1;3;2744;BF;2105;76.71;sodas et colas;105;4.99
1;3;2744;BF;2105;76.71;spiritueux et vins cuits;50;2.38
1;3;2744;BF;2105;76.71;vin;337;16.01
1;3;2744;C;937;34.15;condiments d'accompagnement;92;9.82
1;3;2744;C;937;34.15;condiments d'assaisonnement;199;21.24
1;3;2744;C;937;34.15;herbes aromatiques;92;9.82
1;3;2744;C;937;34.15;sauces;652;69.58
1;3;2744;C;937;34.15;sel et épices;137;14.62
1;3;2744;F;1856;67.64;autres céréales;6;0.32
1;3;2744;F;1856;67.64;autres produits de panification;8;0.43
1;3;2744;F;1856;67.64;biscottes et panification sèche;28;1.51
1;3;2744;F;1856;67.64;blé;37;1.99
1;3;2744;F;1856;67.64;pain;1067;57.49
1;3;2744;F;1856;67.64;pommes de terre et apparentés;620;33.41
1;3;2744;F;1856;67.64;pâtes alimentaires;318;17.13
1;3;2744;F;1856;67.64;pâtes pour pâtisserie prêtes à l'emploi;3;0.16
1;3;2744;F;1856;67.64;riz;226;12.18
1;3;2744;L;1595;58.13;champignons;78;4.89
1;3;2744;L;1595;58.13;choux;129;8.09
1;3;2744;L;1595;58.13;haricots verts et petits pois (légumes potagers);312;19.56
1;3;2744;L;1595;58.13;légumes feuilles;566;35.49
1;3;2744;L;1595;58.13;légumes fruits;459;28.78
1;3;2744;L;1595;58.13;légumes racines, tubercules ou bulbes;393;24.64
1;3;2744;L;1595;58.13;légumes tiges;94;5.89
1;3;2744;L;1595;58.13;mélanges de légumes, légumes préparés et autres légumes;205;12.85
1;3;2744;MG;1408;51.31;autres graisses;7;0.5
1;3;2744;MG;1408;51.31;beurre;719;51.07
1;3;2744;MG;1408;51.31;huile;848;60.23
1;3;2744;MG;1408;51.31;margarine;361;25.64
1;3;2744;P;1982;72.23;abats;40;2.02
1;3;2744;P;1982;72.23;agneau;65;3.28
1;3;2744;P;1982;72.23;autre charcuterie ou charcuterie  sans précision;14;0.71
1;3;2744;P;1982;72.23;autre viande;33;1.66
1;3;2744;P;1982;72.23;autres fruits de mer ou fruits de mer sans précision;6;0.3
1;3;2744;P;1982;72.23;autres poissons ou poissons sans précision;75;3.78
1;3;2744;P;1982;72.23;boeuf en pièces ou haché;413;20.84
1;3;2744;P;1982;72.23;crustacés;32;1.61
1;3;2744;P;1982;72.23;fruits secs et châtaignes;10;0.5
1;3;2744;P;1982;72.23;gibier;2;0.1
1;3;2744;P;1982;72.23;jambons et charcuteries en pièces;252;12.71
1;3;2744;P;1982;72.23;légumes secs;74;3.73
1;3;2744;P;1982;72.23;légumes secs préparés;16;0.81
1;3;2744;P;1982;72.23;mollusques et coquillage;42;2.12
1;3;2744;P;1982;72.23;oeufs et dérivés;189;9.54
1;3;2744;P;1982;72.23;oléagineux et graines;23;1.16
1;3;2744;P;1982;72.23;poissons d'eau douce;1;0.05
1;3;2744;P;1982;72.23;poissons de mer;277;13.98
1;3;2744;P;1982;72.23;porc;206;10.39
1;3;2744;P;1982;72.23;produits dérivés des poissons;107;5.4
1;3;2744;P;1982;72.23;pâtés, terrines, rillettes et foie gras;100;5.05
1;3;2744;P;1982;72.23;saucisses, saucissons, andouilles et boudins;174;8.78
1;3;2744;P;1982;72.23;veau;90;4.54
1;3;2744;P;1982;72.23;volailles et lapins;187;9.43
1;3;2744;PC;793;28.9;autres sandwichs;48;6.05
1;3;2744;PC;793;28.9;beignets, crêpes et bouchées à la reine;60;7.57
1;3;2744;PC;793;28.9;bouillons;13;1.64
1;3;2744;PC;793;28.9;feuilletés et friands;19;2.4
1;3;2744;PC;793;28.9;garnitures composées;50;6.31
1;3;2744;PC;793;28.9;hamburgers et hot-dog;23;2.9
1;3;2744;PC;793;28.9;pizzas;52;6.56
1;3;2744;PC;793;28.9;plats garnis à base de viande;132;16.65
1;3;2744;PC;793;28.9;plats sans garniture;60;7.57
1;3;2744;PC;793;28.9;plats à base de légumes;70;8.83
1;3;2744;PC;793;28.9;plats à base de pâtes ou de pommes de terre;112;14.12
1;3;2744;PC;793;28.9;potages et soupes;78;9.84
1;3;2744;PC;793;28.9;quiches et tartes salées;51;6.43
1;3;2744;PC;793;28.9;sandwichs baguette;66;8.32
1;3;2744;PL;1447;52.73;autre lait;1;0.07
1;3;2744;PL;1447;52.73;autres fromages ou fromage sans précision;10;0.69
1;3;2744;PL;1447;52.73;crème fraîche;157;10.85
1;3;2744;PL;1447;52.73;fromage blanc et petits suisses;131;9.05
1;3;2744;PL;1447;52.73;fromages affinés;661;45.68
1;3;2744;PL;1447;52.73;fromages fondus;49;3.39
1;3;2744;PL;1447;52.73;fromages frais non affinés;40;2.76
1;3;2744;PL;1447;52.73;lait en bouteille ou en brique;41;2.83
1;3;2744;PL;1447;52.73;yaourts et assimilés;621;42.92
1;3;2744;PS;1476;53.79;autres céréales pour petit déjeuner;1;0.07
1;3;2744;PS;1476;53.79;barres chocolatées;7;0.47
1;3;2744;PS;1476;53.79;beignets, crêpes et gaufres;23;1.56
1;3;2744;PS;1476;53.79;biscuits salés pour apéritif;40;2.71
1;3;2744;PS;1476;53.79;biscuits sucrés;30;2.03
1;3;2744;PS;1476;53.79;chocolat en tablettes;103;6.98
1;3;2744;PS;1476;53.79;compotes;116;7.86
1;3;2744;PS;1476;53.79;crème dessert et lait gélifié;144;9.76
1;3;2744;PS;1476;53.79;céréales aux fruits frais ou secs;3;0.2
1;3;2744;PS;1476;53.79;céréales chocolatées;3;0.2
1;3;2744;PS;1476;53.79;céréales sucrées, glacées ou au miel;3;0.2
1;3;2744;PS;1476;53.79;desserts glacés;5;0.34
1;3;2744;PS;1476;53.79;entremets;98;6.64
1;3;2744;PS;1476;53.79;fruits;844;57.18
1;3;2744;PS;1476;53.79;fruits au sirop;30;2.03
1;3;2744;PS;1476;53.79;glaces;59;4.0
1;3;2744;PS;1476;53.79;gâteaux;114;7.72
1;3;2744;PS;1476;53.79;pâte chocolatée à tartiner;1;0.07
1;3;2744;PS;1476;53.79;pâtisseries et tartes;116;7.86
1;3;2744;PS;1476;53.79;sorbets;7;0.47
1;3;2744;PS;1476;53.79;viennoiserie;14;0.95
1;3;2744;S;412;15.01;confiserie;9;2.18
1;3;2744;S;412;15.01;confiture et miel;34;8.25
1;3;2744;S;412;15.01;sucre et assimilés;379;91.99
1;4;1962;A;46;2.34;aliments destinés à une alimentation particulière;46;100.0
1;4;1962;BC;880;44.85;cacao, poudres et boissons cacaotées;31;3.52
1;4;1962;BC;880;44.85;café;493;56.02
1;4;1962;BC;880;44.85;chicorée et poudre maltée;46;5.23
1;4;1962;BC;880;44.85;thé et infusions;334;37.95
1;4;1962;BF;1220;62.18;autre eau;62;5.08
1;4;1962;BF;1220;62.18;autres boissons fraîches;76;6.23
1;4;1962;BF;1220;62.18;bière;20;1.64
1;4;1962;BF;1220;62.18;boissons aux fruits;3;0.25
1;4;1962;BF;1220;62.18;cidre;5;0.41
1;4;1962;BF;1220;62.18;cocktails et mélanges;8;0.66
1;4;1962;BF;1220;62.18;eau de source;233;19.1
1;4;1962;BF;1220;62.18;eau du robinet;395;32.38
1;4;1962;BF;1220;62.18;eau minérale gazeuse;48;3.93
1;4;1962;BF;1220;62.18;eau minérale plate;281;23.03
1;4;1962;BF;1220;62.18;jus de fruits (purs et à base  de concentré);89;7.3
1;4;1962;BF;1220;62.18;nectars;3;0.25
1;4;1962;BF;1220;62.18;sodas et colas;84;6.89
1;4;1962;BF;1220;62.18;spiritueux et vins cuits;27;2.21
1;4;1962;BF;1220;62.18;vin;19;1.56
1;4;1962;C;8;0.41;condiments d'accompagnement;3;37.5
1;4;1962;C;8;0.41;herbes aromatiques;2;25.0
1;4;1962;C;8;0.41;sauces;2;25.0
1;4;1962;C;8;0.41;sel et épices;2;25.0
1;4;1962;F;97;4.94;biscottes et panification sèche;13;13.4
1;4;1962;F;97;4.94;blé;1;1.03
1;4;1962;F;97;4.94;pain;81;83.51
1;4;1962;F;97;4.94;pommes de terre et apparentés;1;1.03
1;4;1962;F;97;4.94;pâtes alimentaires;1;1.03
1;4;1962;F;97;4.94;pâtes pour pâtisserie prêtes à l'emploi;1;1.03
1;4;1962;L;10;0.51;légumes feuilles;2;20.0
1;4;1962;L;10;0.51;légumes fruits;3;30.0
1;4;1962;L;10;0.51;légumes racines, tubercules ou bulbes;6;60.0
1;4;1962;L;10;0.51;légumes tiges;1;10.0
1;4;1962;L;10;0.51;mélanges de légumes, légumes préparés et autres légumes;1;10.0
1;4;1962;MG;37;1.89;beurre;31;83.78
1;4;1962;MG;37;1.89;margarine;6;16.22
1;4;1962;P;55;2.8;autre viande;1;1.82
1;4;1962;P;55;2.8;fruits secs et châtaignes;15;27.27
1;4;1962;P;55;2.8;jambons et charcuteries en pièces;6;10.91
1;4;1962;P;55;2.8;oeufs et dérivés;2;3.64
1;4;1962;P;55;2.8;oléagineux et graines;19;34.55
1;4;1962;P;55;2.8;poissons de mer;2;3.64
1;4;1962;P;55;2.8;produits dérivés des poissons;5;9.09
1;4;1962;P;55;2.8;pâtés, terrines, rillettes et foie gras;1;1.82
1;4;1962;P;55;2.8;saucisses, saucissons, andouilles et boudins;7;12.73
1;4;1962;P;55;2.8;volailles et lapins;2;3.64
1;4;1962;PC;20;1.02;autres sandwichs;5;25.0
1;4;1962;PC;20;1.02;hamburgers et hot-dog;1;5.0
1;4;1962;PC;20;1.02;potages et soupes;10;50.0
1;4;1962;PC;20;1.02;quiches et tartes salées;1;5.0
1;4;1962;PC;20;1.02;sandwichs baguette;3;15.0
1;4;1962;PL;235;11.98;autre lait;9;3.83
1;4;1962;PL;235;11.98;crème fraîche;7;2.98
1;4;1962;PL;235;11.98;fromage blanc et petits suisses;9;3.83
1;4;1962;PL;235;11.98;fromages affinés;26;11.06
1;4;1962;PL;235;11.98;fromages fondus;2;0.85
1;4;1962;PL;235;11.98;fromages frais non affinés;2;0.85
1;4;1962;PL;235;11.98;lait aromatisé;1;0.43
1;4;1962;PL;235;11.98;lait concentré ou en poudre;15;6.38
1;4;1962;PL;235;11.98;lait en bouteille ou en brique;93;39.57
1;4;1962;PL;235;11.98;yaourts et assimilés;77;32.77
1;4;1962;PS;825;42.05;autres céréales pour petit déjeuner;2;0.24
1;4;1962;PS;825;42.05;barres chocolatées;12;1.45
1;4;1962;PS;825;42.05;barres céréalières;11;1.33
1;4;1962;PS;825;42.05;beignets, crêpes et gaufres;35;4.24
1;4;1962;PS;825;42.05;biscuits salés pour apéritif;31;3.76
1;4;1962;PS;825;42.05;biscuits sucrés;159;19.27
1;4;1962;PS;825;42.05;chocolat en tablettes;149;18.06
1;4;1962;PS;825;42.05;compotes;15;1.82
1;4;1962;PS;825;42.05;crème dessert et lait gélifié;17;2.06
1;4;1962;PS;825;42.05;céréales aux fruits frais ou secs;2;0.24
1;4;1962;PS;825;42.05;céréales chocolatées;4;0.48
1;4;1962;PS;825;42.05;céréales sucrées, glacées ou au miel;9;1.09
1;4;1962;PS;825;42.05;desserts glacés;1;0.12
1;4;1962;PS;825;42.05;entremets;18;2.18
1;4;1962;PS;825;42.05;fruits;199;24.12
1;4;1962;PS;825;42.05;fruits au sirop;2;0.24
1;4;1962;PS;825;42.05;glaces;22;2.67
1;4;1962;PS;825;42.05;gâteaux;128;15.52
1;4;1962;PS;825;42.05;pâte chocolatée à tartiner;15;1.82
1;4;1962;PS;825;42.05;pâtisseries et tartes;49;5.94
1;4;1962;PS;825;42.05;sorbets;1;0.12
1;4;1962;PS;825;42.05;viennoiserie;74;8.97
1;4;1962;S;387;19.72;confiserie;79;20.41
1;4;1962;S;387;19.72;confiture et miel;29;7.49
1;4;1962;S;387;19.72;sucre et assimilés;291;75.19
1;5;2795;A;75;2.68;aliments destinés à une alimentation particulière;75;100.0
1;5;2795;BC;288;10.3;cacao, poudres et boissons cacaotées;8;2.78
1;5;2795;BC;288;10.3;café;190;65.97
1;5;2795;BC;288;10.3;chicorée et poudre maltée;11;3.82
1;5;2795;BC;288;10.3;thé et infusions;80;27.78
1;5;2795;BF;2063;73.81;autre eau;124;6.01
1;5;2795;BF;2063;73.81;autres boissons fraîches;79;3.83
1;5;2795;BF;2063;73.81;bière;25;1.21
1;5;2795;BF;2063;73.81;boissons aux fruits;10;0.48
1;5;2795;BF;2063;73.81;cidre;12;0.58
1;5;2795;BF;2063;73.81;cocktails et mélanges;52;2.52
1;5;2795;BF;2063;73.81;eau de source;417;20.21
1;5;2795;BF;2063;73.81;eau du robinet;767;37.18
1;5;2795;BF;2063;73.81;eau minérale gazeuse;76;3.68
1;5;2795;BF;2063;73.81;eau minérale plate;379;18.37
1;5;2795;BF;2063;73.81;jus de fruits (purs et à base  de concentré);77;3.73
1;5;2795;BF;2063;73.81;nectars;1;0.05
1;5;2795;BF;2063;73.81;sodas et colas;99;4.8
1;5;2795;BF;2063;73.81;spiritueux et vins cuits;69;3.34
1;5;2795;BF;2063;73.81;vin;326;15.8
1;5;2795;C;895;32.02;condiments d'accompagnement;94;10.5
1;5;2795;C;895;32.02;condiments d'assaisonnement;194;21.68
1;5;2795;C;895;32.02;herbes aromatiques;83;9.27
1;5;2795;C;895;32.02;sauces;623;69.61
1;5;2795;C;895;32.02;sel et épices;119;13.3
1;5;2795;F;1659;59.36;autres céréales;5;0.3
1;5;2795;F;1659;59.36;autres produits de panification;13;0.78
1;5;2795;F;1659;59.36;biscottes et panification sèche;38;2.29
1;5;2795;F;1659;59.36;blé;44;2.65
1;5;2795;F;1659;59.36;pain;1035;62.39
1;5;2795;F;1659;59.36;pommes de terre et apparentés;350;21.1
1;5;2795;F;1659;59.36;pâtes alimentaires;290;17.48
1;5;2795;F;1659;59.36;pâtes pour pâtisserie prêtes à l'emploi;1;0.06
1;5;2795;F;1659;59.36;riz;172;10.37
1;5;2795;L;1352;48.37;champignons;43;3.18
1;5;2795;L;1352;48.37;choux;74;5.47
1;5;2795;L;1352;48.37;haricots verts et petits pois (légumes potagers);155;11.46
1;5;2795;L;1352;48.37;légumes feuilles;636;47.04
1;5;2795;L;1352;48.37;légumes fruits;413;30.55
1;5;2795;L;1352;48.37;légumes racines, tubercules ou bulbes;285;21.08
1;5;2795;L;1352;48.37;légumes tiges;81;5.99
1;5;2795;L;1352;48.37;mélanges de légumes, légumes préparés et autres légumes;116;8.58
1;5;2795;MG;1131;40.47;autres graisses;3;0.27
1;5;2795;MG;1131;40.47;beurre;575;50.84
1;5;2795;MG;1131;40.47;huile;657;58.09
1;5;2795;MG;1131;40.47;margarine;195;17.24
1;5;2795;P;1562;55.89;abats;25;1.6
1;5;2795;P;1562;55.89;agneau;36;2.3
1;5;2795;P;1562;55.89;autre charcuterie ou charcuterie  sans précision;14;0.9
1;5;2795;P;1562;55.89;autre viande;22;1.41
1;5;2795;P;1562;55.89;autres fruits de mer ou fruits de mer sans précision;10;0.64
1;5;2795;P;1562;55.89;autres poissons ou poissons sans précision;37;2.37
1;5;2795;P;1562;55.89;boeuf en pièces ou haché;164;10.5
1;5;2795;P;1562;55.89;crustacés;49;3.14
1;5;2795;P;1562;55.89;fruits secs et châtaignes;25;1.6
1;5;2795;P;1562;55.89;gibier;3;0.19
1;5;2795;P;1562;55.89;jambons et charcuteries en pièces;358;22.92
1;5;2795;P;1562;55.89;légumes secs;45;2.88
1;5;2795;P;1562;55.89;légumes secs préparés;18;1.15
1;5;2795;P;1562;55.89;mollusques et coquillage;52;3.33
1;5;2795;P;1562;55.89;mélanges;4;0.26
1;5;2795;P;1562;55.89;oeufs et dérivés;213;13.64
1;5;2795;P;1562;55.89;oléagineux et graines;51;3.27
1;5;2795;P;1562;55.89;poissons d'eau douce;2;0.13
1;5;2795;P;1562;55.89;poissons de mer;225;14.4
1;5;2795;P;1562;55.89;porc;87;5.57
1;5;2795;P;1562;55.89;produits dérivés des poissons;92;5.89
1;5;2795;P;1562;55.89;pâtés, terrines, rillettes et foie gras;80;5.12
1;5;2795;P;1562;55.89;saucisses, saucissons, andouilles et boudins;179;11.46
1;5;2795;P;1562;55.89;veau;22;1.41
1;5;2795;P;1562;55.89;volailles et lapins;107;6.85
1;5;2795;PC;1277;45.69;autres sandwichs;45;3.52
1;5;2795;PC;1277;45.69;beignets, crêpes et bouchées à la reine;62;4.86
1;5;2795;PC;1277;45.69;bouillons;54;4.23
1;5;2795;PC;1277;45.69;feuilletés et friands;21;1.64
1;5;2795;PC;1277;45.69;garnitures composées;45;3.52
1;5;2795;PC;1277;45.69;hamburgers et hot-dog;36;2.82
1;5;2795;PC;1277;45.69;pizzas;104;8.14
1;5;2795;PC;1277;45.69;plats garnis à base de viande;89;6.97
1;5;2795;PC;1277;45.69;plats sans garniture;35;2.74
1;5;2795;PC;1277;45.69;plats à base de fromage;4;0.31
1;5;2795;PC;1277;45.69;plats à base de légumes;61;4.78
1;5;2795;PC;1277;45.69;plats à base de pâtes ou de pommes de terre;106;8.3
1;5;2795;PC;1277;45.69;potages et soupes;612;47.92
1;5;2795;PC;1277;45.69;quiches et tartes salées;79;6.19
1;5;2795;PC;1277;45.69;sandwichs baguette;19;1.49
1;5;2795;PL;1615;57.78;autre lait;5;0.31
1;5;2795;PL;1615;57.78;autres fromages ou fromage sans précision;8;0.5
1;5;2795;PL;1615;57.78;crème fraîche;153;9.47
1;5;2795;PL;1615;57.78;fromage blanc et petits suisses;193;11.95
1;5;2795;PL;1615;57.78;fromages affinés;681;42.17
1;5;2795;PL;1615;57.78;fromages fondus;44;2.72
1;5;2795;PL;1615;57.78;fromages frais non affinés;47;2.91
1;5;2795;PL;1615;57.78;lait aromatisé;1;0.06
1;5;2795;PL;1615;57.78;lait en bouteille ou en brique;32;1.98
1;5;2795;PL;1615;57.78;yaourts et assimilés;750;46.44
1;5;2795;PS;1368;48.94;autres céréales pour petit déjeuner;2;0.15
1;5;2795;PS;1368;48.94;barres chocolatées;2;0.15
1;5;2795;PS;1368;48.94;beignets, crêpes et gaufres;40;2.92
1;5;2795;PS;1368;48.94;biscuits salés pour apéritif;42;3.07
1;5;2795;PS;1368;48.94;biscuits sucrés;32;2.34
1;5;2795;PS;1368;48.94;chocolat en tablettes;48;3.51
1;5;2795;PS;1368;48.94;compotes;116;8.48
1;5;2795;PS;1368;48.94;crème dessert et lait gélifié;136;9.94
1;5;2795;PS;1368;48.94;céréales aux fruits frais ou secs;1;0.07
1;5;2795;PS;1368;48.94;céréales chocolatées;2;0.15
1;5;2795;PS;1368;48.94;céréales sucrées, glacées ou au miel;3;0.22
1;5;2795;PS;1368;48.94;desserts glacés;9;0.66
1;5;2795;PS;1368;48.94;entremets;99;7.24
1;5;2795;PS;1368;48.94;fruits;731;53.44
1;5;2795;PS;1368;48.94;fruits au sirop;23;1.68
1;5;2795;PS;1368;48.94;glaces;71;5.19
1;5;2795;PS;1368;48.94;gâteaux;104;7.6
1;5;2795;PS;1368;48.94;pâte chocolatée à tartiner;8;0.58
1;5;2795;PS;1368;48.94;pâtisseries et tartes;94;6.87
1;5;2795;PS;1368;48.94;sorbets;6;0.44
1;5;2795;PS;1368;48.94;viennoiserie;11;0.8
1;5;2795;S;340;12.16;confiserie;15;4.41
1;5;2795;S;340;12.16;confiture et miel;81;23.82
1;5;2795;S;340;12.16;sucre et assimilés;263;77.35
2;1;2275;A;189;8.31;aliments destinés à une alimentation particulière;189;100.0
2;1;2275;BC;2028;89.14;cacao, poudres et boissons cacaotées;211;10.4
2;1;2275;BC;2028;89.14;café;1506;74.26
2;1;2275;BC;2028;89.14;chicorée et poudre maltée;173;8.53
2;1;2275;BC;2028;89.14;thé et infusions;185;9.12
2;1;2275;BF;900;39.56;autre eau;20;2.22
2;1;2275;BF;900;39.56;autres boissons fraîches;17;1.89
2;1;2275;BF;900;39.56;boissons aux fruits;3;0.33
2;1;2275;BF;900;39.56;eau de source;62;6.89
2;1;2275;BF;900;39.56;eau du robinet;270;30.0
2;1;2275;BF;900;39.56;eau minérale gazeuse;25;2.78
2;1;2275;BF;900;39.56;eau minérale plate;45;5.0
2;1;2275;BF;900;39.56;jus de fruits (purs et à base  de concentré);551;61.22
2;1;2275;BF;900;39.56;nectars;5;0.56
2;1;2275;BF;900;39.56;sodas et colas;6;0.67
2;1;2275;BF;900;39.56;vin;14;1.56
2;1;2275;C;3;0.13;condiments d'accompagnement;1;33.33
2;1;2275;C;3;0.13;sauces;1;33.33
2;1;2275;C;3;0.13;sel et épices;1;33.33
2;1;2275;F;1062;46.68;biscottes et panification sèche;213;20.06
2;1;2275;F;1062;46.68;pain;856;80.6
2;1;2275;F;1062;46.68;pommes de terre et apparentés;1;0.09
2;1;2275;F;1062;46.68;pâtes alimentaires;1;0.09
2;1;2275;L;2;0.09;légumes fruits;2;100.0
2;1;2275;MG;764;33.58;autres graisses;2;0.26
2;1;2275;MG;764;33.58;beurre;506;66.23
2;1;2275;MG;764;33.58;huile;10;1.31
2;1;2275;MG;764;33.58;margarine;248;32.46
2;1;2275;P;53;2.33;abats;1;1.89
2;1;2275;P;53;2.33;boeuf en pièces ou haché;4;7.55
2;1;2275;P;53;2.33;crustacés;1;1.89
2;1;2275;P;53;2.33;fruits secs et châtaignes;7;13.21
2;1;2275;P;53;2.33;jambons et charcuteries en pièces;12;22.64
2;1;2275;P;53;2.33;oeufs et dérivés;4;7.55
2;1;2275;P;53;2.33;poissons de mer;1;1.89
2;1;2275;P;53;2.33;porc;1;1.89
2;1;2275;P;53;2.33;pâtés, terrines, rillettes et foie gras;11;20.75
2;1;2275;P;53;2.33;saucisses, saucissons, andouilles et boudins;10;18.87
2;1;2275;P;53;2.33;veau;1;1.89
2;1;2275;P;53;2.33;volailles et lapins;4;7.55
2;1;2275;PC;8;0.35;autres sandwichs;2;25.0
2;1;2275;PC;8;0.35;pizzas;1;12.5
2;1;2275;PC;8;0.35;potages et soupes;3;37.5
2;1;2275;PC;8;0.35;sandwichs baguette;2;25.0
2;1;2275;PL;959;42.15;autre lait;17;1.77
2;1;2275;PL;959;42.15;autres fromages ou fromage sans précision;4;0.42
